,Number_PP,Name,Full_name,Owners_name,Kind,Price,Qty_stock,Remaining_amount
859,1534,Накладки на ступени,Накладки на ступени,Аксессуары ПВХ для плинтуса,Товар,69.92,388.27128,96
860,1535,Наклейки на образцы ,Наклейки на образцы ,Оборудование,Товар,96.71,208.20115,68
861,1536,Накопители DVD-RW,Накопители DVD-RW,Материалы,Материал,22.8,773.17067,84
862,1537,Накопитель SSD,Накопитель SSD,Материалы,Материал,57.11,380.21701,8
863,1540,Накопитель вертикальный ,Накопитель вертикальный ,Материалы,Материал,11.95,408.4875,6
864,1541,Накопитель горизонтальный,Накопитель горизонтальный,Материалы,Материал,67.63,770.52075,1
865,1542,Напольные покрытия ПВХ,Напольные покрытия ПВХ,Строительные товары двери,Товар,97.86,80.7828,8
866,1543,"Неисключительные права использования ""СБиС++ Электронные торги - BASE"" в течении одного года","Неисключительные права использования ""СБиС++ Электронные торги - BASE"" в течении одного года",Услуги,Услуга,11.0,4499.0,409
867,1544,Нитки леска,,Ковролин,Товар,4.25,870.3697,5
868,1545,Нитки леска,Нитки леска,Нитки леска,Товар,92.6,480.44187999999997,8
869,1546,Нож канцелярский,Нож канцелярский,Материалы,Материал,10.32,516.0,50
870,1547,Ножницы 169мм с пласт.эллиптич. ручками,Ножницы 169мм с пласт.эллиптич. ручками,Материалы,Материал,35.97,930.3345199999999,1
871,1550,"Ноутбук HP ProBook 450 G2 15.6""  Intrl Core i5","Ноутбук HP ProBook 450 G2 15.6""  Intrl Core i5",Материалы,Материал,85.48,146.1248,8
872,1551,Оборудование,,,Товар,54.58,970.52942,6
873,1552,Обслуживание вычислительной техники,Обслуживание вычислительной техники,Услуги,Услуга,43.28,129.5583,12
874,1553,Огнетушитель ОУ,Огнетушитель ОУ,Материалы,Материал,49.53,684.3387799999999,52
875,1554,Оконный блок,Оконный блок,Строительные товары двери,Товар,40.24,607.24425,68
876,1555,Оплата согласно договора услуг,Оплата согласно договора услуг,Услуги,Услуга,44.15,936.4132400000001,4
877,1556,Основание дымохода,Основание дымохода,Строительные товары двери,Товар,13.68,389.5321,52
878,1557,Ответственное хранение,Ответственное хранение,Услуги,Услуга,56.5,20114.0,356
879,1560,Офисная мебель,Офисная мебель,Материалы,Материал,74.71,202.15091,42
880,1561,Оформление и доставка проездных документов,Оформление и доставка проездных документов,Услуги,Услуга,39.96,85.3396,6
881,1562,Пакет,Пакет,Материалы,Материал,11.32,630.7131,6
882,1563,Пакет почтовый из 3-хсл. п/э 250*353 500шт/уп,Пакет почтовый из 3-хсл. п/э 250*353 500шт/уп,Материалы,Материал,22.13,71.1571,23
883,1564,Паласы без дизайна,,Ковролин,Товар,92.21,753.69434,13
884,1565,Паласы без дизайна,Паласы без дизайна,Паласы без дизайна,Товар,98.69,682.67306,58
885,1566,Паласы ВЕЛЮР МАЛИНОВКА 630 2.5*4.0 2Y (10),Паласы ВЕЛЮР МАЛИНОВКА 630 2.5*4.0 2Y (10),Паласы по дизайнам,Товар,19.66,995.19561,7
886,1567,Паласы по дизайнам,,Ковролин,Товар,20.68,91.1881,88
887,1570,Паласы по дизайнам Велюр,Паласы по дизайнам Велюр,Паласы по дизайнам,Товар,96.6,107.10336000000001,2
888,1571,Паласы по дизайнам Кат Луп ,Паласы по дизайнам Кат Луп ,Паласы по дизайнам,Товар,49.67,205.10182,35
889,1572,Паласы по дизайнам Принт,Паласы по дизайнам Принт,Паласы по дизайнам,Товар,65.5,905.59277,5
890,1573,Паласы по дизайнам Скролл,Паласы по дизайнам Скролл,Паласы по дизайнам,Товар,12.88,493.6349,84
891,1574,Паласы по дизайнам Фризе,Паласы по дизайнам Фризе,Паласы по дизайнам,Товар,7.17,710.5089999999999,7
892,1575,Паласы ПРИНТ Гвоздика 170 2.0*4.0 1Y (8),Паласы ПРИНТ Гвоздика 170 2.0*4.0 1Y (8),Паласы по дизайнам,Товар,29.4,442.12994000000003,8
893,1576,Паласы ПРИНТ ГОЛЬФ 900 0.66*1.33 АВ1 (0.88),Паласы ПРИНТ ГОЛЬФ 900 0.66*1.33 АВ1 (0.88),Паласы по дизайнам,Товар,69.53,210.14601000000002,3
894,1577,Паласы ПРИНТ ЛИРА 170 2.0*4.0 1Y (8),Паласы ПРИНТ ЛИРА 170 2.0*4.0 1Y (8),Паласы по дизайнам,Товар,98.33,660.64897,8
895,1600,Паласы СКРОЛЛ САЯНЫ 332 2.5*2.5 2Y (6.25),Паласы СКРОЛЛ САЯНЫ 332 2.5*2.5 2Y (6.25),Паласы по дизайнам,Товар,16.43,442.7262,6
896,1601,папка архивный короб Комус 100мм,папка архивный короб Комус 100мм,Материалы,Материал,80.55,198.15948,9
897,1602,папка архивный короб Комус 150мм,папка архивный короб Комус 150мм,Материалы,Материал,34.41,570.1961299999999,7
898,1603,папка архивный короб Комус 75мм,папка архивный короб Комус 75мм,Материалы,Материал,57.24,30051.0,525
899,1604,папка архивный короб на 10 папок 50мм,папка архивный короб на 10 папок 50мм,Материалы,Материал,80.12,332.26599,84
900,1605,Папка Конверт на молнии,Папка Конверт на молнии,Материалы,Материал,12.42,697.8656,74
901,1606,Папка Конверт с кнопкой  А4 ,Папка Конверт с кнопкой  А4 ,Материалы,Материал,56.13,274.15379,62
902,1607,Папка на 2-х кольцах пластиковая,Папка на 2-х кольцах пластиковая,Материалы,Материал,59.49,454.27008,46
903,1610,Папка на резинке,Папка на резинке,Материалы,Материал,54.68,224.12247999999997,32
904,1611,Папка с арочным мех. 75 мм ,Папка с арочным мех. 75 мм ,Материалы,Материал,15.3,184.2815,2
905,1612,Папка с арочным мех. 80 мм ,Папка с арочным мех. 80 мм ,Материалы,Материал,67.7,515.34541,5
906,1613,Папка с арочным мех. Комус экономи 50 мм зеленая,Папка с арочным мех. Комус экономи 50 мм зеленая,Материалы,Материал,68.41,283.1936,3
907,1614,Папка с арочным мех. Комус экономи 50 мм красная,Папка с арочным мех. Комус экономи 50 мм красная,Материалы,Материал,94.5,215.2022,75
908,1615,Папка с арочным мех. Комус экономи 50 мм синяя,Папка с арочным мех. Комус экономи 50 мм синяя,Материалы,Материал,86.93,163.14168999999998,59
909,1616,Папка с арочным мех. Комус экономи 50 мм черная,Папка с арочным мех. Комус экономи 50 мм черная,Материалы,Материал,14.26,740.1055200000001,4
910,1617,Папка с зажимом 17 мм синий,Папка с зажимом 17 мм синий,Материалы,Материал,67.77,133.9013,41
911,1620,Папка с клипом белая,Папка с клипом белая,Материалы,Материал,56.76,131.7435,56
912,1621,Папка с клипом голубая,Папка с клипом голубая,Материалы,Материал,87.45,633.55355,85
913,1622,Папка Скоросшиватель А4 ,Папка Скоросшиватель А4 ,Материалы,Материал,91.17,298.27168,66
914,1623,Папка Скоросшиватель Комус А4 ,Папка Скоросшиватель Комус А4 ,Материалы,Материал,64.7,460.29472000000004,2
915,1624,Папка Уголок  А4 ,Папка Уголок  А4 ,Материалы,Материал,57.12,397.22676,64
916,1625,Папка Уголок  п/э ,Папка Уголок  п/э ,Материалы,Материал,56.53,614.3470900000001,42
917,1626,Папка файл-вкладыш А4 100 шт/уп,Папка файл-вкладыш А4 100 шт/уп,Материалы,Материал,81.4,407.33128999999997,8
918,1627,Паркетная доска,,,Товар,50.33,56.2818,48
919,1630,Паркетная доска Дрезден,Паркетная доска Дрезден,Дрезден (снят),Товар,14.92,85.1268,2
920,1631,Паркетная доска Стокгольм,Паркетная доска Стокгольм,Стокгольм,Товар,37.98,956.3630800000001,88
921,1632,Паркетная доска Стокгольм NEW,Паркетная доска Стокгольм NEW,Стокгольм,Товар,97.1,212.20585,2
922,1633,Паркетная доска Суоми,Паркетная доска Суоми,Суоми,Товар,11.6,939.10385,34
923,1634,Патерностер 8 рулонов механический для рулонов 3.5 м,Патерностер 8 рулонов механический для рулонов 3.5 м,Материалы,Материал,92.24,245.22598,8
924,1635,Патерностер 8 рулонов механический с лебедкой для рулонов 3.5 м.,Патерностер 8 рулонов механический с лебедкой для рулонов 3.5 м.,Материалы,Материал,29.76,629.18719,4
925,1636,ПВСнг (А)-LS 2х2.5,ПВСнг (А)-LS 2х2.5,Строительные товары двери,Товар,74.69,82.0,78
926,1637,ПВСнг (А)-LS 3х1.5,ПВСнг (А)-LS 3х1.5,Строительные товары двери,Товар,30.88,227.7009,76
927,1640,ПВСнг (А)-LS 3х2.5,ПВСнг (А)-LS 3х2.5,Строительные товары двери,Товар,70.7,782.54794,74
928,1641,Пена монтажная,Пена монтажная,Материалы,Товар,34.45,368.12677,6
929,1642,Пеноплекс,Пеноплекс,Строительные товары двери,Товар,51.99,855.4445099999999,45
930,1643,Пенополистерол,Пенополистерол,Строительные товары двери,Товар,23.46,231.5419,26
931,1644,Пенополиэтилен несшитый 2мм 1.0м*50м белый,Пенополиэтилен несшитый 2мм 1.0м*50м белый,Подложка,Товар,0.16,232.37,12
932,1645,Перегородка,Перегородка,Материалы,Материал,41.1,936.3846900000001,6
933,1646,Перчатки ,Перчатки ,Материалы,Материал,95.4,780.74131,2
934,1647,Перчатки БИОМЕХ утепленные с латексным покрытием,Перчатки БИОМЕХ утепленные с латексным покрытием,Материалы,Материал,91.53,555.5079900000001,15
935,1650,Песок строительный ,Песок строительный ,Строительные товары двери,Товар,34.3,223.7648,9
936,1651,Пила,Пила,Материалы,Материал,89.2,645.57417,9
937,1652,Планкен,Планкен,Строительные товары двери,Товар,98.94,34.0,11
938,1653,Планшет А4,Планшет А4,Материалы,Материал,72.36,547.3958,92
939,1654,Пленка техническая,Пленка техническая,Строительные товары двери,Товар,93.64,379.35489,56
940,1655,Пленка упаковочная,Пленка упаковочная,Материалы,Материал,8.25,890.7342,5
941,1656,Плинтус ,Плинтус ,Плинтус напольный ПВХ,Товар,39.94,15.0599,1
942,1657,Плинтус ELSI,Плинтус ELSI,Плинтус напольный ПВХ,Товар,90.76,957.86857,32
943,1660,Плинтус Аберхоф,Плинтус Аберхоф,Плинтус напольный ПВХ,Товар,65.62,951.62404,62
944,1661,Плинтус Аберхоф(о),Плинтус Аберхоф(о),Плинтус напольный ПВХ,Товар,36.61,237.8676,57
945,1662,Плинтус напольный ПВХ,,,Товар,52.64,201.1058,64
946,1663,Плинтус Таркетт,Плинтус Таркетт,Плинтус напольный ПВХ,Товар,24.44,217.5303,48
947,1664,Плита бетонная,Плита бетонная,Строительные товары двери,Товар,51.88,771.39999,48
948,1665,Плита полнотелая пазогребневая влагостойкая 667*500*80 мм,Плита полнотелая пазогребневая влагостойкая 667*500*80 мм,Строительные товары двери,Товар,77.63,61.4735,43
949,1666,Плита полнотелая пазогребневая обычная 667*500*80 мм,Плита полнотелая пазогребневая обычная 667*500*80 мм,Строительные товары двери,Товар,92.55,312.28875,6
950,1667,Плитка FF 1479 дуб Ла-Пас (196*1320*2.5мм),Плитка FF 1479 дуб Ла-Пас (196*1320*2.5мм),Строительные товары двери,Товар,87.16,50117.0,575
951,1670,Плитка LVT,,,Товар,75.35,898.67664,3
952,1671,Плитка ULTIMO,Плитка ULTIMO,Плитка LVT,Товар,53.1,395.20937999999995,95
953,1672,Плитка ULTIMO (о),Плитка ULTIMO (о),Плитка LVT,Товар,79.91,753.60172,23
954,1673,Плитка ULTIMO (о) свотч,Плитка ULTIMO (о) свотч,Плитка LVT,Товар,41.43,677.28048,11
955,1674,Плитка Дрим Хаус,Плитка Дрим Хаус,Плитка Таркет,Товар,50.6,506.2533,36
956,1675,Плитка Таркет,,Плитка LVT,Товар,69.19,903.6247800000001,57
957,1676,Плитка тротуарная,Плитка тротуарная,Строительные товары двери,Товар,71.15,266.18925,9
958,1677,Плитка тротуарная шт,Плитка тротуарная шт,Строительные товары двери,Товар,9.14,596.5447,44
959,1700,Погрузка автотранспорта,Погрузка автотранспорта,Услуги,Услуга,30.8,557.16754,56
960,1701,Подвес для потолка,Подвес для потолка,Материалы,Материал,96.29,950.91475,5
961,1702,Подготовка товарного вида,Подготовка товарного вида,Услуги,Услуга,74.79,838.62674,2
962,1703,Подложка,,,Товар,11.99,783.9388,17
963,1704,Подложка Аберхоф листовая 5мм (5.25кв м),Подложка Аберхоф листовая 5мм (5.25кв м),Подложка,Товар,42.79,283.12109,57
964,1705,Подложка Аберхоф ПЛИТА 3мм,Подложка Аберхоф ПЛИТА 3мм,Подложка,Товар,31.95,172.5495,4
965,1706,Подложка Аберхоф РУЛОН 2мм,Подложка Аберхоф РУЛОН 2мм,Подложка,Товар,55.99,836.46807,64
966,1707,Подложка демпферная 15х1м (рулон),Подложка демпферная 15х1м (рулон),Строительные товары двери,Товар,20.8,658.13212,64
967,1710,Подложка Солид листовая желтая 2мм (5.25кв м) ,Подложка Солид листовая желтая 2мм (5.25кв м) ,Подложка,Товар,25.61,681.1744,41
968,1711,Подложка Солид листовая зеленая 3мм (5кв м),Подложка Солид листовая зеленая 3мм (5кв м),Подложка,Товар,10.61,494.5241,34
969,1712,Подложка Солид листовая зеленая-LVT 1000*500*1.5 мм (10м2),Подложка Солид листовая зеленая-LVT 1000*500*1.5 мм (10м2),Подложка,Товар,58.96,296.17452000000003,16
970,1713,Подложка Туплекс Аберхоф звукоизолирующая 1*33м,Подложка Туплекс Аберхоф звукоизолирующая 1*33м,Подложка,Товар,30.12,190.5722,8
971,1714,Подложка-гармошка Aberhof 2мм,Подложка-гармошка Aberhof 2мм,Подложка,Товар,6.3,440.2653,2
972,1715,Подложка-гармошка Солид желтая 2мм (10.5 кв м),Подложка-гармошка Солид желтая 2мм (10.5 кв м),Подложка,Товар,24.24,474.11489000000006,76
973,1716,Подпятник для соединителя,Подпятник для соединителя,Строительные товары двери,Товар,81.56,327.2667,12
974,1717,Подушка штемпельная,Подушка штемпельная,Материалы,Материал,64.96,952.6184099999999,92
975,1720,Полотно геотекстильное AVTEX 300 1.8*50,Полотно геотекстильное AVTEX 300 1.8*50,Строительные товары двери,Товар,95.88,677.6491,76
976,1721,Полотно геотекстильное AVTEX 300 3*50,Полотно геотекстильное AVTEX 300 3*50,Строительные товары двери,Товар,24.59,859.2112199999999,81
977,1722,Полотно геотекстильное AVTEX 300 6*50,Полотно геотекстильное AVTEX 300 6*50,Строительные товары двери,Товар,35.41,995.35232,95
978,1723,Полусапоги мужские утепленные,Полусапоги мужские утепленные,Материалы,Материал,61.25,194.11882,5
979,1724,Помпа механическая,Помпа механическая,Материалы,Материал,34.25,697.2387200000001,25
980,1725,Посудомоечная машина NEFF,Посудомоечная машина NEFF,Строительные товары двери,Товар,65.41,195.12753999999998,95
981,1726,Потерностер 8 рул механический,Потерностер 8 рул механический,Оборудование,Товар,59.84,426.25490999999994,84
982,1727,Потерностер 8 рул механический с лебедкой,Потерностер 8 рул механический с лебедкой,Оборудование,Товар,41.47,207.8584,29
983,1730,"Право пользования программы ЭВМ ""Диадок""","Право пользования программы ЭВМ ""Диадок""",Услуги,Услуга,28.49,882.2512800000001,18
984,1731,Премия за достижение объема продаж,Премия за достижение объема продаж,Услуги,Услуга,38.53,743.2862700000001,79
985,1732,Претензия,Претензия,Услуги,Услуга,50.6,6325.0,125
986,1733,Пробковая подложка Aberhof 2мм (1*10),Пробковая подложка Aberhof 2мм (1*10),Подложка,Товар,99.76,215.21447999999998,4
987,1734,Пробковая подложка Aberhof 2мм (1*9м),Пробковая подложка Aberhof 2мм (1*9м),Подложка,Товар,25.37,912.23137,44
988,1735,Пробковая подложка рулон 2мм (1*10),Пробковая подложка рулон 2мм (1*10),Подложка,Товар,13.41,772.10352,52
989,1736,Пробковый пол,,,Товар,65.98,678.44734,44
990,1737,Пробковый пол Basic,Пробковый пол Basic,Aberhof,Товар,89.27,414.36957,78
991,1740,Пробковый пол Exclusive,Пробковый пол Exclusive,Aberhof,Товар,22.4,107.2396,8
992,1741,Проведение спецоценки условий труда,Проведение спецоценки условий труда,Услуги,Услуга,66.0,44352.0,672
993,1742,Провод из меди Forbo 801/20м.,Провод из меди Forbo 801/20м.,Строительные товары двери,Товар,19.22,829.15933,38
994,1743,Провод ПуГВ 1х6 (желто-зеленый),Провод ПуГВ 1х6 (желто-зеленый),Строительные товары двери,Товар,10.15,155.1573,25
995,1744,Проволока вязальная 1.2,Проволока вязальная 1,Строительные товары двери,Товар,74.29,458.34024000000005,82
996,1745,Проволока порошковая Supercored 71Н 1.2mm D200*5кг,Проволока порошковая Supercored 71Н 1.2mm D200*5кг,Склад Максимова Т.,Товар,82.83,396.32800000000003,68
997,1746,Проволока порошковая SW-309L Cored  1.2mm D200*5кг,Проволока порошковая SW-309L Cored  1.2mm D200*5кг,Склад Максимова Т.,Товар,15.4,749.1153400000001,6
998,1747,Проволока порошковая SW-316L Cored  1.2mm D200*5кг,Проволока порошковая SW-316L Cored  1.2mm D200*5кг,Склад Максимова Т.,Товар,94.68,404.3825,72
999,1750,Проволока сварочная GEKA SG2 1.2mm BS300*15кг,Проволока сварочная GEKA SG2 1.2mm BS300*15кг,Склад Максимова Т.,Товар,51.89,331.17175,59
1000,1751,Проволока сварочная Суперкоред 71Н D200*5кг,Проволока сварочная Суперкоред 71Н D200*5кг,Склад Максимова Т.,Товар,11.3,377.4158,31
1001,1752,Проволока сварочная Суперкоред 91ЛТ D200*5кг,Проволока сварочная Суперкоред 91ЛТ D200*5кг,Склад Максимова Т.,Товар,89.51,176.15753,76
1002,1753,Проволокопровод Ball pac (3.5м),Проволокопровод Ball pac (3.5м),Склад Максимова Т.,Товар,43.23,114.4928,22
1003,1754,Проволокопровод Ball pac (6м),Проволокопровод Ball pac (6м),Склад Максимова Т.,Товар,74.85,941.70433,85
1004,1755,Проездные документы,Проездные документы,Материалы,Материал,47.9,152.72799999999998,8
1005,1756,Прокат фальцевой кровли,Прокат фальцевой кровли,Услуги,Услуга,99.59,894.8903300000001,46
1006,1757,Профиль,Профиль,Строительные товары двери,Товар,86.41,166.14344,6
1007,1760,Проценты по краткосрочному кредиту,Проценты по краткосрочному кредиту,Услуги,Услуга,53.92,769.4146400000001,48
1008,1761,Процессоры ,Процессоры ,Материалы,Материал,53.7,677.35928,39
1009,1762,ПРП ,,Щекино,Товар,65.11,943.6139800000001,73
1010,1763,ПХВ Toro SC 2М. 105,ПХВ Toro SC 2М. 105,Строительные товары двери,Товар,83.42,91.7591,22
1011,1764,Радиатор,Радиатор,Строительные товары двери,Товар,29.16,987.2878,92
1012,1765,Разгрузка автотранспорта,Разгрузка автотранспорта,Услуги,Услуга,50.49,408.20599,92
1013,1766,Разделительные полоски КОМУС 100 шт/уп.,Разделительные полоски КОМУС 100 шт/уп.,Материалы,Материал,87.39,278.24294,42
1014,1767,Регистратор (охрана),Регистратор (охрана),Материалы,Материал,41.4,749.30738,96
1015,1770,Регистрация артикулов,Регистрация артикулов,Услуги,Услуга,40.47,554.2242,38
1016,1771,Резинка универсальная диам.60 мм,Резинка универсальная диам.60 мм,Материалы,Материал,93.35,94.8774,9
1017,1772,Резиновые накладки на ступени,Резиновые накладки на ступени,Коврики влаговпитывающие,Товар,33.9,155.5128,95
1018,1773,Рекламные услуги,Рекламные услуги,Услуги,Услуга,62.74,792.4969,8
1019,1774,Ремонт оборудования,Ремонт оборудования,Услуги,Услуга,7.57,753.57,21
1020,1775,Розетка,Розетка,Материалы,Материал,63.41,791.50157,31
1021,1776,ролики для факсов 210мм,ролики для факсов 210мм,Материалы,Материал,53.5,293.15675,5
1022,1777,Ролики для факсов 216 мм,Ролики для факсов 216 мм,Материалы,Материал,34.64,331.11465,84
1023,2000,Ролики подачи бумаги,Ролики подачи бумаги,Материалы,Материал,67.76,285.19311,6
1024,2001,Ротбанд,Ротбанд,Строительные товары двери,Товар,21.75,469.102,75
1025,2002,Роутер,Роутер,Материалы,Материал,66.94,930.6225400000001,2
1026,2003,Рулонные резиновые покрытия,Рулонные резиновые покрытия,Коврики влаговпитывающие,Товар,46.35,949.43986,15
1027,2004,Ручка гелевая Attache City красный,Ручка гелевая Attache City красный,Материалы,Материал,27.66,331.9155,46
1028,2005,Ручка гелевая Attache City синий,Ручка гелевая Attache City синий,Материалы,Материал,51.2,73.3737,6
1029,2006,Ручка гелевая Attache City черный,Ручка гелевая Attache City черный,Материалы,Материал,29.64,437.12952,68
1030,2007,Ручка шариковая ,Ручка шариковая ,Материалы,Материал,93.46,372.34767,12
1031,2010,Ручка шариковая Attache Stayle набор 4 цв.,Ручка шариковая Attache Stayle набор 4 цв.,Материалы,Материал,9.67,983.9505,61
1032,2011,Ручка шариковая UNIVERSAL зеленый,Ручка шариковая UNIVERSAL зеленый,Материалы,Материал,38.63,483.18658,29
1033,2012,Ручка шариковая UNIVERSAL красный,Ручка шариковая UNIVERSAL красный,Материалы,Материал,51.6,214.10926,84
1034,2013,Ручка шариковая UNIVERSAL синий,Ручка шариковая UNIVERSAL синий,Материалы,Материал,55.97,937.52443,89
1035,2014,Ручка шариковая UNIVERSAL черный,Ручка шариковая UNIVERSAL черный,Материалы,Материал,53.71,355.19067,5
1036,2015,Салфетки д/чистки,Салфетки д/чистки,Материалы,Материал,9.2,108.97399999999999,16
1037,2016,Санитарные средства ,Санитарные средства ,Материалы,Материал,84.28,323.27222,44
1038,2017,Сбор за возврат проездных документов,Сбор за возврат проездных документов,Услуги,Услуга,60.31,77.0,67
1039,2020,Сбор при обмене проездных документов,Сбор при обмене проездных документов,Услуги,Услуга,58.35,692.40378,2
1040,2021,Сварочная нить Tarket 1292372,Сварочная нить Tarket 1292372,Строительные товары двери,Товар,76.21,494.37647000000004,74
1041,2022,Сварочный аппарат,Сварочный аппарат,Материалы,Материал,70.47,988.69624,36
1042,2023,Сварочный шнур,,,Товар,90.94,287.26099,78
1043,2024,Сварочный шнур Таркетт,Сварочный шнур Таркетт,Сварочный шнур,Товар,56.44,257.14505,8
1044,2025,Светопрозрачная конструкция,Светопрозрачная конструкция,Строительные товары двери,Товар,83.97,152.12763,44
1045,2026,Сервисные услуги,Сервисные услуги,Услуги,Услуга,1.96,131.256,76
1046,2027,Сетевая карта,Сетевая карта,Материалы,Материал,78.33,726.56867,58
1047,2030,Сетка защитная рулон 25м,Сетка защитная рулон 25м,Материалы,Материал,82.92,920.7628599999999,4
1048,2031,Склад Максимова Т.,,,Товар,60.6,519.3145099999999,4
1049,2032,Скоба металлическая,Скоба металлическая,Материалы,Материал,84.4,923.7756800000001,92
1050,2033,Скобы к степлеру,Скобы к степлеру,Материалы,Материал,2.58,556.1434,48
1051,2034,Скрепки 28 мм 100 шт/уп,Скрепки 28 мм 100 шт/уп,Материалы,Материал,70.56,864.60963,84
1052,2035,Слив (отвод),Слив (отвод),Строительные товары двери,Товар,73.43,982.72108,26
1053,2036,Смеситель ,Смеситель ,Строительные товары двери,Товар,8.73,593.5176,89
1054,2037,Снегозадержатель ,Снегозадержатель ,Строительные товары двери,Товар,31.4,358.11241,2
1055,2040,Соединитель,Соединитель,Строительные товары двери,Товар,76.3,914.6973800000001,2
1056,2041,Соединитель желоба,Соединитель желоба,Строительные товары двери,Товар,5.89,924.5442,36
1057,2042,Соединитель трубы,Соединитель трубы,Строительные товары двери,Товар,97.78,48.0,16
1058,2043,СПАРТА,,Линолеум,Товар,80.41,551.44305,91
1059,2044,Средство д/чистки линолеума Rico Clean 1 л.,Средство д/чистки линолеума Rico Clean 1 л.,Строительные товары двери,Товар,11.42,149.1701,58
1060,2045,Средство для чистки паркета и ламината VALO Clean 1л,Средство для чистки паркета и ламината VALO Clean 1л,Материалы,Материал,74.23,625.46393,75
1061,2046,Сталь ,Сталь ,Строительные товары двери,Товар,75.79,906.68665,74
1062,2047,Стелаж для грязезащитных покрытий (в рулонах),Стелаж для грязезащитных покрытий (в рулонах),Оборудование,Товар,73.28,633.46386,24
1063,2050,Стеллаж м 2.4 800х450х2150,Стеллаж м 2.4 800х450х2150,Материалы,Материал,68.65,171.11739,15
1064,2051,Стеллаж м 2.5 400х430х2150,Стеллаж м 2.5 400х430х2150,Материалы,Материал,71.4,959.68472,6
1065,2052,Стеллаж м 3.2 800х320х1150,Стеллаж м 3.2 800х320х1150,Материалы,Материал,97.5,531.51533,55
1066,2053,Стенд NEUTRAL STAIRS DISPLAY 10,Стенд NEUTRAL STAIRS DISPLAY 10,Оборудование,Товар,97.47,81.0,23
1067,2054,Стенд для грязезащитных ковриков,Стенд для грязезащитных ковриков,Оборудование,Товар,7.77,587.456,99
1068,2055,Стенд для ламината Aberhof напольный,Стенд для ламината Aberhof напольный,Оборудование,Товар,69.93,765.53496,45
1069,2056,Стенд для ламината Aberhof пристенный,Стенд для ламината Aberhof пристенный,Оборудование,Товар,57.84,933.5396400000001,72
1070,2057,Стенд для ламината EUROHOME напольный 925х560,Стенд для ламината EUROHOME напольный 925х560,Оборудование,Товар,32.29,87.2809,23
1071,2060,Стенд для ламината IDEAL,Стенд для ламината IDEAL,Оборудование,Товар,70.79,630.44597,7
1072,2061,Стенд для ламината SPC напольный 2000х1065х360,Стенд для ламината SPC напольный 2000х1065х360,Оборудование,Товар,61.46,564.34663,44
1073,2062,Степлер ,Степлер ,Материалы,Материал,30.61,698.21365,78
1074,2063,Стержень шарик красный,Стержень шарик красный,Материалы,Материал,1.45,925.1341,25
1075,2064,Стержень шарик синий,Стержень шарик синий,Материалы,Материал,66.56,881.58639,36
1076,2065,Стержень шарик черный,Стержень шарик черный,Материалы,Материал,30.37,201.6104,37
1077,2066,Стойка под погонажные изделия 2000*600,Стойка под погонажные изделия 2000*600,Оборудование,Товар,50.97,262.13354,14
1078,2067,Стойки для товара,Стойки для товара,Материалы,Материал,2.4,761.1552,44
1079,2070,Стокгольм,,Паркетная доска,Товар,49.73,178.8851,94
1080,2071,Стол ,Стол ,Материалы,Материал,94.69,478.45260999999994,82
1081,2072,Страхование,Страхование,Услуги,Услуга,59.49,895.5324300000001,55
1082,2073,Строительные товары двери,,,Товар,1.39,369.51199999999994,91
1083,2074,Стул ИЗО,Стул ИЗО,Материалы,Материал,27.3,750.20272,5
1084,2075,Стык (порожки) Аберхоф,Стык (порожки) Аберхоф,Аксессуары ПВХ для плинтуса,Товар,72.23,534.3857,82
1085,2076,Суоми,,Паркетная доска,Товар,69.17,883.6107699999999,11
1086,2077,ТАРКЕТ,,Линолеум,Товар,73.13,333.24352000000005,29
1087,2100,Телефонный аппарат,Телефонный аппарат,Материалы,Материал,27.46,85.2334,1
1088,2101,Термометр,Термометр,Материалы,Материал,66.52,438.29135,76
1089,2102,Тетрадь,Тетрадь,Материалы,Материал,1.33,68.9,44
1090,2103,Техническое обслуживание средств охранно-пожарной сигнализации,Техническое обслуживание средств охранно-пожарной сигнализации,Услуги,Услуга,14.46,558.8068,68
1091,2104,Тонер,Тонер,Материалы,Материал,76.47,737.56358,39
1092,2105,Топливо,Топливо,Материалы,Материал,41.35,719.2973,65
1093,2106,Топпер ОПУС 600мм (пластик),Топпер ОПУС 600мм (пластик),Оборудование,Товар,48.48,24.0,13
1094,2107,Точилка TEMPERINO,Точилка TEMPERINO,Материалы,Материал,47.87,958.4585900000001,46
1095,2110,Т-профиль (порожек) Berry Alloc,Т-профиль (порожек) Berry Alloc,Аксессуары ПВХ для плинтуса,Товар,21.21,691.1465599999999,11
1096,2111,Транспортные услуги,Транспортные услуги,Услуги,Услуга,53.89,936.50441,4
1097,2112,Тройник дренаж,Тройник дренаж,Строительные товары двери,Товар,5.34,721.385,14
1098,2113,Труба,Труба,Строительные товары двери,Товар,51.55,222.11444,1
1099,2114,Труба-дренаж (50м),Труба-дренаж (50м),Строительные товары двери,Товар,66.35,376.24947000000003,6
1100,2115,Туалетная кабина,Туалетная кабина,Материалы,Материал,53.1,843.4476300000001,3
1101,2116,Тумба ,Тумба ,Материалы,Материал,89.39,238.21274,82
1102,2117,Тумба м 4.5 1200х500х750,Тумба м 4.5 1200х500х750,Материалы,Материал,50.81,999.50759,19
1103,2120,Угол внешний,Угол внешний,Строительные товары двери,Товар,14.34,63.903,42
